timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
2025-01-12 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,27.12,67.45,0.32,-0.09,1.56
2025-01-12 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,22.15,68.94,0.45,-1.23,1.69
2025-01-12 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,29.45,61.7,0.41,0.44,1.05
2025-01-12 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,26.76,64.55,0.44,-0.17,1.3
2025-01-11 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,27.15,38.95,0.57,-0.09,-0.94
2025-01-11 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,26.9,32.38,0.61,-0.14,-1.52
2025-01-11 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,21.22,37.27,0.48,-1.44,-1.09
2025-01-11 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,27.64,56.52,0.3,0.03,0.6
2025-01-11 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,32.13,54.75,0.32,1.05,0.44
2025-01-12 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,173.0,27.9,62.84,0.52,0.09,1.15
2025-01-12 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,28.33,53.81,0.36,0.18,0.36
2025-01-12 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,30.46,42.36,0.39,0.67,-0.64
2025-01-12 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,23.19,46.2,0.36,-0.99,-0.3
2025-01-12 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,217.0,26.24,49.26,0.72,-0.29,-0.04
2025-01-09 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,341.0,20.1,42.14,1.29,-1.69,-0.66
2025-01-09 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,359.0,29.75,60.07,1.37,0.51,0.91
2025-01-10 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,23.91,56.47,0.57,-0.82,0.59
2025-01-10 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,20.29,61.45,0.74,-1.65,1.03
2025-01-10 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,199.0,20.51,56.48,0.64,-1.6,0.6
2025-01-10 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,31.14,40.24,-4.86,0.83,-0.83
2025-01-10 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,281.0,27.24,34.05,1.02,-0.06,-1.37
2025-01-10 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,20.51,50.92,0.46,-1.6,0.11
2025-01-11 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,32.73,47.26,0.31,1.19,-0.21
2025-01-07 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.66,48.09,-4.86,0.72,-0.14
2025-01-08 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,25.52,42.89,-4.86,-0.46,-0.59
2025-01-08 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,23.56,59.34,0.09,-0.9,0.85
2025-01-08 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,21.93,31.25,0.03,-1.28,-1.61
2025-01-08 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,27.5,62.35,0.62,-0.01,1.11
2025-01-08 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,191.0,31.25,37.9,0.6,0.85,-1.03
2025-01-09 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,20.47,64.9,0.46,-1.61,1.33
2025-01-09 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,180.0,30.52,59.12,0.55,0.68,0.83
2025-01-09 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,323.0,30.0,59.64,1.21,0.57,0.87
2025-01-17 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,25.51,33.14,0.43,-0.46,-1.45
2025-01-18 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,29.52,59.82,0.29,0.46,0.89
2025-01-18 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,21.31,60.22,0.26,-1.42,0.92
2025-01-18 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,178.0,30.45,64.27,0.54,0.67,1.28
2025-01-18 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,200.0,34.08,68.48,0.64,1.5,1.65
2025-01-18 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,228.0,33.43,43.78,0.77,1.35,-0.52
2025-01-18 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,225.0,32.28,37.38,0.76,1.09,-1.08
2025-01-18 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,210.0,33.23,45.13,0.69,1.3,-0.4
2025-01-19 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,293.0,24.62,37.86,1.07,-0.66,-1.04
2025-01-11 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,26.05,41.98,0.52,-0.34,-0.67
2025-01-11 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,31.32,69.84,0.52,0.87,1.77
2025-01-11 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,26.44,55.02,0.34,-0.25,0.47
2025-01-11 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,27.58,32.07,0.33,0.01,-1.54
2025-01-11 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,32.71,69.57,0.41,1.18,1.74
2025-01-12 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,152.0,21.98,48.19,0.42,-1.27,-0.13
2025-01-12 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,151.0,26.73,41.74,0.42,-0.18,-0.7
2025-01-12 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,32.54,34.14,0.4,1.14,-1.36
2025-01-12 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,145.0,29.49,65.8,0.39,0.45,1.41
2025-01-17 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,23.99,39.62,0.36,-0.81,-0.88
2025-01-18 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,27.67,48.45,0.28,0.03,-0.11
2025-01-18 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,31.83,65.34,0.33,0.98,1.37
2025-01-18 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,177.0,29.95,34.56,0.54,0.55,-1.32
2025-01-18 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,186.0,20.63,40.56,0.58,-1.57,-0.8
2025-01-18 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,295.0,22.33,60.2,1.08,-1.19,0.92
2025-01-18 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,30.11,50.34,0.79,0.59,0.06
2025-01-19 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,24.34,32.75,0.74,-0.73,-1.48
2025-01-19 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,369.0,28.72,55.01,1.42,0.27,0.47
2025-01-17 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,22.95,58.51,0.33,-1.04,0.77
2025-01-18 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,26.34,52.23,0.24,-0.27,0.22
2025-01-18 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,137.0,24.5,34.55,0.36,-0.69,-1.33
2025-01-18 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,219.0,28.16,40.11,0.73,0.15,-0.84
2025-01-18 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,188.0,33.32,40.19,0.59,1.32,-0.83
2025-01-18 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,222.0,28.68,58.78,0.75,0.26,0.8
2025-01-18 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,30.62,65.64,0.79,0.71,1.4
2025-01-19 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,246.0,22.31,58.96,0.86,-1.19,0.81
2025-01-19 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,386.0,30.01,37.82,1.5,0.57,-1.04
2025-01-17 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,32.48,59.16,0.3,1.13,0.83
2025-01-17 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,33.0,34.24,0.3,1.25,-1.35
2025-01-18 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,20.31,56.12,0.24,-1.65,0.56
2025-01-18 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,147.0,26.21,57.06,0.4,-0.3,0.65
2025-01-18 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,220.0,30.36,47.91,0.74,0.65,-0.15
2025-01-18 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,31.32,55.32,0.63,0.87,0.49
2025-01-18 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,225.0,34.27,46.56,0.76,1.54,-0.27
2025-01-19 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,280.0,26.81,34.57,1.01,-0.16,-1.32
2025-01-11 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,187.0,33.16,33.49,0.58,1.29,-1.42
2025-01-11 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,201.0,34.91,45.04,0.65,1.69,-0.41
2025-01-11 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,25.65,62.35,0.35,-0.43,1.11
2025-01-11 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,157.0,34.3,67.84,0.45,1.55,1.59
2025-01-12 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,20.95,69.01,0.31,-1.5,1.69
2025-01-12 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,20.7,54.23,0.52,-1.56,0.4
2025-01-12 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,150.0,31.26,60.49,0.41,0.85,0.95
2025-01-12 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,153.0,20.36,52.42,0.43,-1.63,0.24
2025-01-15 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,202.0,33.07,30.22,0.65,1.27,-1.7
2025-01-15 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,192.0,32.89,40.66,0.61,1.22,-0.79
2025-01-15 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,31.97,66.99,0.44,1.01,1.52
2025-01-15 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,145.0,27.41,39.41,0.39,-0.03,-0.9
2025-01-16 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,22.17,38.21,0.3,-1.22,-1.0
2025-01-16 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,159.0,24.42,36.33,0.46,-0.71,-1.17
2025-01-16 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,25.99,42.21,0.21,-0.35,-0.65
2025-01-16 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,142.0,22.15,46.61,0.38,-1.23,-0.27
2025-01-16 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,175.0,27.03,34.29,0.53,-0.11,-1.35
2025-01-16 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,310.0,31.8,68.59,1.15,0.98,1.66
2025-01-16 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,34.43,54.06,0.69,1.58,0.38
2025-01-17 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,30.4,40.55,0.27,0.66,-0.8
2025-01-17 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,23.73,31.08,0.48,-0.87,-1.63
2025-01-17 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,30.86,43.76,0.24,0.76,-0.52
2025-01-17 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,21.09,31.83,0.37,-1.47,-1.56
2025-01-17 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,142.0,20.99,46.31,0.38,-1.49,-0.3
2025-01-28 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,259.0,31.84,43.14,0.91,0.98,-0.57
2025-01-29 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,364.0,28.29,30.52,1.4,0.17,-1.68
2025-01-29 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,275.0,20.71,31.63,0.99,-1.55,-1.58
2025-01-29 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,25.18,38.4,0.27,-0.53,-0.99
2025-01-29 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,161.0,32.26,60.3,0.47,1.08,0.93
2025-01-29 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,33.71,57.89,0.79,1.41,0.72
2025-01-29 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,232.0,33.64,60.55,0.79,1.4,0.95
2025-01-30 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,206.0,23.17,60.31,0.67,-0.99,0.93
2025-01-15 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,279.0,31.2,62.87,1.01,0.84,1.16
2025-01-15 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,188.0,30.02,37.75,0.59,0.57,-1.04
2025-01-15 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,215.0,25.0,49.85,0.71,-0.58,0.01
2025-01-15 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,158.0,26.4,36.66,0.45,-0.26,-1.14
2025-01-15 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,22.46,49.3,-4.86,-1.16,-0.03
2025-01-16 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,21.12,56.78,0.25,-1.46,0.62
2025-01-16 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,30.12,52.01,0.28,0.59,0.2
2025-01-16 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,28.75,67.08,0.32,0.28,1.52
2025-01-15 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,233.0,21.66,45.65,0.8,-1.34,-0.35
2025-01-15 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,201.0,20.69,63.0,0.65,-1.56,1.17
2025-01-15 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,185.0,22.0,39.55,0.58,-1.26,-0.89
2025-01-15 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,151.0,25.43,60.93,0.42,-0.48,0.99
2025-01-16 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,31.88,43.4,0.35,0.99,-0.55
2025-01-16 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,147.0,33.43,50.32,0.4,1.35,0.06
2025-01-16 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,25.86,36.11,0.19,-0.38,-1.19
2025-01-16 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,33.78,63.85,0.31,1.43,1.24
2025-01-14 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,33.84,61.73,0.35,1.44,1.06
2025-01-14 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,34.52,58.1,0.49,1.6,0.74
2025-01-14 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,32.57,35.27,0.37,1.15,-1.26
2025-01-14 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,216.0,32.1,44.4,0.72,1.04,-0.46
2025-01-14 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,280.0,32.42,41.8,1.01,1.12,-0.69
2025-01-14 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,381.0,32.5,32.19,1.47,1.14,-1.53
2025-01-15 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,292.0,26.42,49.47,1.07,-0.25,-0.02
2025-01-15 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,301.0,33.86,55.27,1.11,1.45,0.49
2025-01-25 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,20.53,48.66,-0.03,-1.6,-0.09
2025-01-25 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,22.17,57.62,0.15,-1.22,0.7
2025-01-25 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,28.49,55.94,0.1,0.22,0.55
2025-01-25 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,28.85,37.26,0.14,0.3,-1.09
2025-01-26 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,29.47,60.85,0.1,0.44,0.98
2025-01-26 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,32.25,49.15,0.02,1.08,-0.05
2025-01-26 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,30.2,57.37,-0.0,0.61,0.67
2025-01-26 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,29.94,33.19,0.4,0.55,-1.44
2025-01-25 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,34.49,61.56,0.02,1.59,1.04
2025-01-25 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,29.17,44.17,0.14,0.38,-0.48
2025-01-25 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,20.41,55.97,0.13,-1.62,0.55
2025-01-26 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,25.87,58.01,0.14,-0.38,0.73
2025-01-26 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,32.69,30.31,0.12,1.18,-1.7
2025-01-26 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,21.24,32.69,-0.02,-1.43,-1.49
2025-01-26 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,52.0,30.35,62.9,-0.03,0.64,1.16
2025-01-26 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,27.25,41.67,0.35,-0.06,-0.7
2025-01-12 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,199.0,28.19,66.13,0.64,0.15,1.44
2025-01-12 21:30:00+00:00,New Delhi-8118,138.0,21.47,56.51,0.36,-1.38,0.6
2025-01-13 01:30:00+00:00,New Delhi-8118,84.0,33.11,56.55,0.11,1.27,0.6
2025-01-13 05:30:00+00:00,New Delhi-8118,121.0,21.54,33.52,0.28,-1.37,-1.42
2025-01-13 09:30:00+00:00,New Delhi-8118,114.0,26.99,37.52,0.25,-0.12,-1.06
2025-01-13 13:30:00+00:00,New Delhi-8118,123.0,27.61,62.47,0.29,0.02,1.12
2025-01-13 17:30:00+00:00,New Delhi-8118,187.0,22.51,31.85,0.58,-1.14,-1.56
2025-01-13 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,30.78,39.01,0.22,0.74,-0.93
2025-01-14 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,24.22,37.73,0.33,-0.75,-1.05
2025-01-12 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,203.0,29.34,54.45,0.66,0.41,0.42
2025-01-12 20:30:00+00:00,New Delhi-8118,150.0,28.34,42.75,0.41,0.19,-0.61
2025-01-13 00:30:00+00:00,New Delhi-8118,98.0,30.43,46.79,0.18,0.66,-0.25
2025-01-13 04:30:00+00:00,New Delhi-8118,111.0,29.1,39.26,0.24,0.36,-0.91
2025-01-13 08:30:00+00:00,New Delhi-8118,104.0,23.98,44.9,0.2,-0.81,-0.42
2025-01-13 12:30:00+00:00,New Delhi-8118,117.0,21.83,34.31,0.26,-1.3,-1.35
2025-01-13 16:30:00+00:00,New Delhi-8118,151.0,24.39,67.37,0.42,-0.72,1.55
2025-01-13 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,27.58,60.38,0.35,0.01,0.94
2025-01-13 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,122.0,28.18,41.94,0.29,0.15,-0.68
2025-01-14 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,33.46,30.28,0.34,1.35,-1.7
2025-01-14 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,27.46,32.95,0.39,-0.01,-1.47
2025-01-14 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,134.0,26.95,38.08,0.34,-0.13,-1.02
2025-01-14 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,248.0,32.55,54.23,0.86,1.15,0.4
2025-01-14 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,362.0,21.48,49.41,1.39,-1.38,-0.02
2025-01-15 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,291.0,32.87,54.68,1.06,1.22,0.44
2025-01-15 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,321.0,27.16,44.24,1.2,-0.08,-0.48
2025-01-15 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,318.0,23.19,54.99,1.19,-0.99,0.47
2025-01-15 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,187.0,32.73,58.99,0.58,1.19,0.82
2025-01-15 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,207.0,23.43,49.93,0.68,-0.93,0.02
2025-01-15 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,154.0,21.56,69.44,0.43,-1.36,1.73
2025-01-16 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,110.0,31.24,46.27,0.23,0.85,-0.3
2025-01-16 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,29.56,63.75,0.3,0.46,1.23
2025-01-16 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,24.39,69.04,0.3,-0.72,1.7
2025-01-16 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,277.0,27.18,45.23,1.0,-0.08,-0.39
2025-01-16 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,21.84,61.41,-4.86,-1.3,1.03
2025-01-16 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,27.29,48.41,0.33,-0.05,-0.11
2025-01-17 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,25.3,31.01,0.36,-0.51,-1.64
2025-01-17 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,25.66,52.86,0.38,-0.43,0.28
2025-01-17 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,29.74,56.88,0.27,0.51,0.63
2025-01-17 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,161.0,30.18,52.7,0.47,0.61,0.26
2025-01-16 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,227.0,32.9,54.31,0.77,1.23,0.41
2025-01-16 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,22.6,65.17,0.63,-1.12,1.36
2025-01-17 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,31.27,58.61,0.3,0.85,0.78
2025-01-17 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,26.48,60.81,0.49,-0.24,0.97
2025-01-17 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,29.05,32.96,0.22,0.35,-1.46
2025-01-17 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,170.0,34.35,61.66,0.51,1.56,1.05
2025-01-17 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,29.93,38.64,0.32,0.55,-0.97
2025-01-27 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,30.5,50.68,0.28,0.68,0.09
2025-01-28 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,124.0,29.77,52.47,0.3,0.51,0.24
2025-01-28 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,25.1,68.65,0.24,-0.55,1.66
2025-01-28 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,21.11,34.09,-0.01,-1.46,-1.37
2025-01-28 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,21.07,63.98,0.3,-1.47,1.25
2025-01-28 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,155.0,23.69,30.83,0.44,-0.87,-1.65
2025-01-28 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,181.0,20.5,42.25,0.56,-1.6,-0.65
2025-01-19 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,29.68,58.55,-4.86,0.49,0.78
2025-01-19 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,23.97,41.88,0.32,-0.81,-0.68
2025-01-19 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,257.0,29.44,63.91,0.91,0.44,1.25
2025-01-19 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,26.32,40.98,0.69,-0.27,-0.76
2025-01-20 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,31.8,58.59,0.44,0.98,0.78
2025-01-20 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,154.0,26.22,49.28,0.43,-0.3,-0.03
2025-01-20 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,33.58,48.22,-4.86,1.38,-0.13
2025-01-16 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,311.0,29.29,56.89,1.15,0.4,0.63
2025-01-16 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,228.0,24.65,67.76,0.77,-0.66,1.58
2025-01-17 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,133.0,23.83,52.62,0.34,-0.84,0.26
2025-01-17 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,157.0,29.97,52.41,0.45,0.56,0.24
2025-01-17 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,26.44,65.27,0.26,-0.25,1.37
2025-01-17 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,27.13,63.02,0.31,-0.09,1.17
2025-01-17 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,29.03,46.06,0.39,0.34,-0.32
2025-01-19 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,238.0,22.98,55.34,0.82,-1.04,0.5
2025-01-19 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,27.79,61.85,0.16,0.06,1.07
2025-01-19 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,184.0,28.07,37.16,0.57,0.12,-1.1
2025-01-19 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,277.0,32.27,48.81,1.0,1.08,-0.08
2025-01-19 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,170.0,32.22,36.97,0.51,1.07,-1.11
2025-01-20 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,156.0,32.77,47.26,0.44,1.2,-0.21
2025-01-20 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,30.87,68.73,-4.86,0.76,1.67
2025-01-14 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,27.72,43.88,0.36,0.04,-0.51
2025-01-14 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,26.46,53.19,0.37,-0.24,0.31
2025-01-14 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,150.0,20.65,45.62,0.41,-1.57,-0.36
2025-01-14 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,219.0,29.75,54.4,0.73,0.51,0.41
2025-01-14 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,299.0,26.01,39.65,1.1,-0.35,-0.88
2025-01-14 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,332.0,29.83,68.14,1.25,0.53,1.62
2025-01-15 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,320.0,31.93,56.36,1.19,1.01,0.59
2025-01-19 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,33.85,49.09,0.16,1.44,-0.05
